PostId,OpenStatus
77745,not constructive
77747,open
77752,off topic
77754,open
77755,open
77756,off topic
77757,not constructive
77760,not a real question
77762,not a real question
77765,off topic
77766,open
77768,not constructive
77779,not a real question
77785,open
77786,off topic
77788,not a real question
77790,not a real question
77791,open
77795,not a real question
77798,open
77805,off topic
77806,not a real question
77807,open
77808,not constructive
77811,off topic
77812,not a real question
77815,open
77818,not a real question
77821,off topic
77822,not a real question
77823,not a real question
77824,not a real question
77826,open
77828,open
77829,open
77830,open
77831,open
77832,not a real question
77833,not constructive
77836,off topic
77837,not a real question
77839,not a real question
77841,open
77842,off topic
77843,not constructive
77848,open
77849,not constructive
77851,open
77852,not a real question
77853,open
77855,open
77856,open
77863,not constructive
77866,open
77868,off topic
77870,not constructive
77872,open
77873,not a real question
77878,open
77879,not a real question
77881,open
77883,off topic
77884,open
77885,open
77886,not a real question
77887,not constructive
77889,not constructive
77891,open
77893,not a real question
77894,open
77895,open
77896,not a real question
77898,not a real question
77906,open
77909,open
77911,not constructive
77914,open
77915,open
77917,not a real question
77918,open
77919,open
77920,open
77922,off topic
77928,not constructive
77930,not a real question
77931,open
77934,off topic
77935,not a real question
77937,open
77939,not constructive
77941,not a real question
77942,open
77943,not a real question
77950,not a real question
77953,not constructive
77956,open
77957,not a real question
77958,open
77963,open
77967,open
77971,not a real question
77975,open
77976,open
77977,off topic
77979,not a real question
77984,not a real question
77985,off topic
77986,not constructive
77987,not a real question
77988,not constructive
77989,open
77993,not a real question
78000,open
78002,not a real question
78003,off topic
78006,not a real question
78008,open
78009,open
78010,off topic
78011,not a real question
78017,open
78018,open
78025,open
78028,open
78032,open
78034,open
78035,open
78040,not a real question
78041,open
78046,open
78048,not a real question
78049,open
78050,open
78054,open
78055,open
78056,open
78057,open
78058,open
78059,open
78060,not a real question
78063,not constructive
78067,not constructive
78069,off topic
78070,not a real question
78072,off topic
78073,open
78074,not constructive
78081,off topic
78082,open
78083,not a real question
78088,not constructive
78090,open
78091,not constructive
78099,open
78100,open
78102,not a real question
78106,open
78108,not a real question
78110,not a real question
78113,open
78115,open
78116,open
78117,open
78118,open
78119,open
78120,open
78124,off topic
78132,open
78133,not constructive
78136,open
78144,open
78145,open
78148,not a real question
78149,not constructive
78150,not constructive
78151,not constructive
78158,not a real question
78163,open
78164,open
78165,not a real question
78168,open
78176,not a real question
78177,open
78180,open
78181,open
78182,off topic
78183,open
78184,not a real question
78185,open
78189,not a real question
78193,open
78198,not a real question
78199,open
78200,open
78211,off topic
78213,open
78224,open
78225,not constructive
78227,open
78233,open
78242,not a real question
78247,open
78249,not a real question
78252,not a real question
78253,open
78256,not a real question
78264,not constructive
78267,open
78269,not constructive
78271,off topic
78272,open
78273,open
78277,not a real question
78279,not a real question
78280,open
78281,open
78283,open
78284,not a real question
78288,open
78289,open
78291,open
78294,open
78300,open
78303,open
78304,off topic
78305,open
78306,off topic
78307,not a real question
78308,not a real question
78311,open
78312,open
78315,not constructive
78316,open
78319,open
78320,open
78329,open
78330,off topic
78333,open
78334,off topic
78335,open
78336,open
78339,not a real question
78340,open
78342,not a real question
78343,open
78344,open
78345,open
78348,open
78349,open
78352,not a real question
78355,open
78357,open
78359,off topic
78360,open
78362,open
78367,not constructive
78369,open
78372,not a real question
78377,open
78387,open
78393,open
78395,open
78396,open
78399,open
78402,not a real question
78405,not a real question
78407,off topic
78409,not a real question
78410,not constructive
78416,not a real question
78418,open
78420,not a real question
78423,open
78424,open
78425,open
78427,not a real question
78428,not a real question
78432,open
78433,not a real question
78436,not constructive
78438,off topic
78439,not a real question
78441,open
78442,open
78445,off topic
78447,not a real question
78452,off topic
78455,not a real question
78457,off topic
78458,open
78459,open
78461,open
78466,open
78467,not a real question
78470,not a real question
78471,not a real question
78472,open
78473,not a real question
78478,off topic
78480,off topic
78481,not constructive
78485,open
78488,not constructive
78494,not constructive
78495,not a real question
78497,off topic
78500,open
78503,open
78507,not constructive
78508,off topic
78509,off topic
78511,not a real question
78514,off topic
78516,not constructive
78519,open
78521,open
78522,open
78523,not a real question
78524,not a real question
78525,off topic
78529,open
78531,not a real question
78533,not a real question
78537,not a real question
78540,not a real question
78542,not constructive
78544,open
78545,open
78546,off topic
78550,open
78551,not constructive
78552,not a real question
78555,open
78557,off topic
78559,not constructive
78563,open
78565,open
78566,open
78567,open
78568,open
78569,not constructive
78570,open
78572,not a real question
78573,open
78579,off topic
78580,open
78584,open
78586,not a real question
78595,open
78597,not constructive
78602,open
78608,off topic
78609,not constructive
78610,not constructive
78613,open
78615,open
78624,not a real question
78626,not a real question
78627,open
78630,off topic
78632,open
78635,open
78637,off topic
78639,open
78640,not constructive
78645,not constructive
78647,open
78650,open
78651,open
78654,open
78655,open
78658,open
78668,open
78669,not a real question
78672,not a real question
78673,open
78674,not a real question
78675,open
78679,not constructive
78681,off topic
78683,not a real question
78691,not a real question
78694,not a real question
78701,not a real question
78702,open
78703,not constructive
78704,open
78708,open
78713,open
78715,open
78716,open
78719,not a real question
78721,off topic
78727,open
78730,not constructive
78731,not a real question
78733,not a real question
78736,not a real question
78739,off topic
78741,not constructive
78742,open
78744,not a real question
78746,open
78750,not a real question
78751,open
78752,open
78753,open
78756,not constructive
78759,open
78760,open
78761,off topic
78762,not constructive
78766,open
78768,open
78771,not a real question
78772,not constructive
78775,open
78779,open
78786,open
78788,open
78790,open
78791,not a real question
78793,open
78794,off topic
78797,open
78798,not a real question
78799,off topic
78802,open
78804,not a real question
78811,not a real question
78812,open
78813,open
78815,off topic
78818,open
78820,not a real question
78824,not constructive
78826,not constructive
78827,not a real question
78829,open
78839,open
78843,open
78846,open
78847,open
78849,open
78850,open
78851,open
78854,not a real question
78862,open
78864,open
78866,open
78868,off topic
78870,open
78871,open
78872,not a real question
78873,not a real question
78874,not constructive
78875,not a real question
78876,open
78880,off topic
78881,not a real question
78882,open
78884,open
78887,open
78889,not a real question
78891,not a real question
78896,not a real question
78910,not a real question
78922,open
78926,open
78929,not a real question
78930,open
78931,not constructive
78933,not constructive
78934,not a real question
78936,open
78937,open
78943,not a real question
78949,open
78952,not constructive
78956,off topic
78958,open
78963,open
78964,open
78968,open
78972,open
78977,open
78979,open
78980,open
78985,off topic
78987,not a real question
78989,off topic
78990,not constructive
78992,not a real question
78993,not a real question
